,posted,neighborhood,post title,number bedrooms,sqft,URL,price
571,10/12/19 7:44,Financial District,BEST DEAL BY FAR -- NO FEE -- CONDO LIVING-- ONE MONTH FREE--,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-best-deal-by-far-no-fee-condo/6997893154.html,2569
572,10/12/19 7:43,Downtown,NEW INVENTORY--27th ONE  MONTH  FREE-WATER VIEW-- GUT RENOVATED--,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-new-inventory-27th-one-month/6997892833.html,3000
573,10/12/19 7:41,Financial District,--NO FEE--SWIMMING POOL--LUXURY LIVING--IMMEDIATE  MOVING--,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-swimming-pool-luxury/6997892488.html,2710
574,10/12/19 7:41,Financial District,LUXURY LIVING--NO FEE--LOUNGE--HIGH FLOOR--,,,https://newyork.craigslist.org/mnh/apa/d/new-york-luxury-living-no-fee-lounge/6997892325.html,2495
575,10/12/19 7:40,Financial District,WON'T LAST--GUT RENOVATED--IMMEDIATE MOVING--SUN DECK--,1,610,https://newyork.craigslist.org/mnh/apa/d/new-york-wont-last-gut-renovated/6997892211.html,2515
576,10/12/19 7:38,Financial District,NO BROKER FEE--FULL WALLS ALLOWED--ROOMMATE ARE WELCOME--,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-broker-fee-full-walls/6997891842.html,2999
577,10/12/19 7:07,Financial District,***STUNNING SUN KISSED FIDI CONDO 1 BED LOFT DUPLEX***FULLY LOADED BLD,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-sun-kissed-fidi-condo/6997885007.html,4495
578,10/12/19 7:07,Financial District,***STUNNING BRIGHT LOFTY FIDI CONDO CORNER 1 BED***FULLY LOADED BLDG!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-bright-lofty-fidi/6997884932.html,5195
579,10/12/19 7:07,Chelsea,***SUN SPLASHED CHELSEA 1 BED DUPLEX DIGS***PRIVATE TERRACE!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-splashed-chelsea-1-bed/6997884839.html,5895
580,10/12/19 7:06,Flatiron,***MASSIVE SUN DRENCHED FLATIRON 1 BED LOFT STUNNER***FULL SERVICE BLD,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-massive-sun-drenched-flatiron/6997884719.html,5383
581,10/12/19 7:06,Greenwich Village,***STUNNING SUN KISSED GREENWICH VILL 1 BED LOFT***AMAZING LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-sun-kissed-greenwich/6997884619.html,4995
582,10/12/19 7:05,West Village,***AMAZING FLOOR THRU WEST VILL 1 BED LOFT STUNNER***PRIME LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-amazing-floor-thru-west-vill-1/6997884553.html,4895
583,10/12/19 7:05,Flatiron,***SUN FLOODED CORNER UNIT FLATIRON LOFT STUNNER***AMAZING LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-flooded-corner-unit/6997884456.html,4850
584,10/12/19 7:03,Chinatown,***SUN FLOODED LOFTY LITTE ITALY TRUE 2 BED DIGS***PRIME LOCATION!!!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-flooded-lofty-litte-italy/6997884212.html,3100
585,10/12/19 7:03,Chinatown,***SUN WASHED CHINATOWN WINGED 2 BED DIGS***THIS IS A STEAL!!!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-washed-chinatown-winged-2/6997884147.html,2795
586,10/12/19 7:02,Chinatown,***AWESOME SUN WASHED LITTE ITALY TRUE 2 BED DIGS***PRIME LOCATION!!!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-awesome-sun-washed-litte-italy/6997884033.html,2750
587,10/12/19 7:02,Chinatown,***AWESOME SUN WASHED LITTE ITALY TRUE 2 BED DIGS***PRIME LOCATION!!!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-awesome-sun-washed-litte-italy/6997883932.html,2750
588,10/12/19 7:01,Chinatown,***SUN SPLASHED NEWLY MINTED NOLITA TRUE 2 BED DIGS***PRIME LOCATION!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-splashed-newly-minted/6997883860.html,2495
589,10/12/19 7:01,Nolita,***OVER-SIZED SUN KISSED NOLITA TRUE 1 BED DIGS***AMAZING LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-over-sized-sun-kissed-nolita/6997883775.html,3100
590,10/12/19 7:00,Nolita,***SUN WASHED LOFTY NOLITA TRUE 1 BED DIGS***AMAZING LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-washed-lofty-nolita-true-1/6997883703.html,2750
591,10/12/19 7:00,Lower East Side,***STUNNING SUN WASHED LES CONDO STUDIO DIGS***FULLY LOADED BLDG!!!,,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-sun-washed-les-condo/6997883633.html,2850
592,10/12/19 6:59,Lower East Side,***AWESOME RENT STABILIZED CHINATOWN 1 BED DIGS***THIS IS A STEAL!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-awesome-rent-stabilized/6997883542.html,2127
593,10/12/19 6:59,Lower East Side,***RARE SUN SPLASHED LES FLOOR THRU LOFT DIGS***PRIME LOCATION!!!,,,https://newyork.craigslist.org/mnh/apa/d/new-york-rare-sun-splashed-les-floor/6997883465.html,2450
594,10/12/19 6:58,East Village,***RARE ENORMOUS SUN KISSED EAST VILL 1 BED LOFT STUNNER***HURRY!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-rare-enormous-sun-kissed-east/6997883390.html,5695
595,10/12/19 6:58,Nolita,***AMAZING SUN WASHED LIVE/ WORK BOWERY LOFT STUNNER***RARE FIND!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-amazing-sun-washed-live-work/6997883308.html,6295
596,10/12/19 6:58,East Village,***SUN SPLASHED EAST VILL 1 BED DIGS***PRIME LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-splashed-east-vill-1-bed/6997883225.html,2250
597,10/12/19 6:57,East Village,***AWESOME SUN LIT FLOOR THRU EAST VILL 1 BED LOFT***PRIME LOCATION!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-awesome-sun-lit-floor-thru/6997883145.html,4495
598,10/12/19 6:57,East Village,***SUN BURSTING CHARMING EAST VILL 1 BED DIGS***THIS IS A STEAL!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-bursting-charming-east/6997883072.html,2244
599,10/12/19 6:56,Soho,***STUNNING SUN BLASTED SOHO CORNER TRUE 1 BED LOFT***WILL NOT LAST!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-sun-blasted-soho/6997882978.html,5750
600,10/12/19 18:40,Financial District,NO FEE- Beautiful studio apartment with large private terrace,,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-beautiful-studio/6998352621.html,3048
601,10/12/19 18:08,Financial District,NO FEE! Fantastic 2 beds/2baths in FiDi w/ amazing east river & southe,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-fantastic-2-beds-2baths/6998334221.html,6210
602,10/12/19 18:07,Financial District,No Fee! Flex 2 Bedroom in FiDi w/ Fully Equipped Kitchen! Full Service,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-flex-2-bedroom-in-fidi/6998333705.html,3496
603,10/12/19 18:06,Downtown,"Fantastic Flex 3 Bed,  a Beautiful Pass-thru Kitchen, Large Living/Din",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-fantastic-flex-3-bed-beautiful/6998333375.html,5125
604,10/12/19 17:54,West Village,"W. Village- Stunning 1br- Reno, W&D, DW, fireplace, sunny-NO FEE",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-village-stunning-1br-reno-wd/6998325796.html,3595
605,10/12/19 17:37,Upper East Side,STUNNING BRIGHT 1BR,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-bright-1br/6998315760.html,3950
606,10/12/19 17:34,Chelsea,"Magnificent Condo 1 Bedroom 1 Bath New Finishes, Amenities & Location!",1,700,https://newyork.craigslist.org/mnh/apa/d/new-york-magnificent-condo-1-bedroom-1/6998313776.html,5195
607,10/12/19 17:27,Financial District,CONVERTED/ FLEXED 3 bedroom (1 queen sized bedroom with closet+ 1 quee,3,,https://newyork.craigslist.org/mnh/apa/d/new-york-converted-flexed-3-bedroom-1/6998309199.html,3550
608,10/12/19 16:54,Upper East Side,Beautiful true 1bdr,1,500,https://newyork.craigslist.org/mnh/apa/d/new-york-beautiful-true-1bdr/6998286537.html,3075
609,10/12/19 16:51,Midtown West,Gorgeous and Affordable Studio in Prime Hell's Kitchen!,,,https://newyork.craigslist.org/mnh/apa/d/new-york-gorgeous-and-affordable-studio/6998284764.html,2095
610,10/12/19 16:39,Inwood,HUGE Hudson Heights 2BR Steps from A Train,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-hudson-heights-2br-steps/6998276487.html,2195
611,10/12/19 15:56,Midtown West,1 Master Bedroom with Private Bath Available in 3 Bed 2 Bath Apt,3,,https://newyork.craigslist.org/mnh/apa/d/new-york-1-master-bedroom-with-private/6998245190.html,2010
612,10/12/19 15:07,Upper West Side,Massive Upper West Side No Fee 1 Bed 1 Bath or FLEX 2 w/ Private Terra,1,860,https://newyork.craigslist.org/mnh/apa/d/new-york-massive-upper-west-side-no-fee/6998207365.html,4495
613,10/12/19 14:58,Midtown West,Amazing1 Bedroom 1 Bath / OR FLEX 2! No Brokers Fee Full Service Doorm,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-amazing1-bedroom-1-bath-or/6998200300.html,3798
614,10/12/19 14:49,Financial District,Location Location !! Amazing Space ! 4 BEDS  $4800,4,,https://newyork.craigslist.org/mnh/apa/d/new-york-location-location-amazing/6998193016.html,4800
615,10/12/19 14:49,Upper East Side,"Renovated, Quiet 1-Bedroom on E 89th St. (No Fee)",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-renovated-quiet-1-bedroom-on/6998192985.html,2410
616,10/12/19 14:46,Harlem,Private & Cozy & Furnised Room in Morningside/Harlem,4,,https://newyork.craigslist.org/mnh/apa/d/new-york-private-cozy-furnised-room-in/6998190807.html,1050
617,10/12/19 14:44,Upper East Side,"No fee, Exposed Brick, 1 Bedroom, Washer/Dryer Apt. Upper East Side",1,600,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-exposed-brick-1-bedroom/6998188456.html,2950
618,10/12/19 14:39,Midtown East,NO FEE! BRIGHT AND LUXURIOUS 1BR! FULLY RENOVATED AND AVAILABLE NOW!,1,800,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-bright-and-luxurious/6998184850.html,3681
619,10/12/19 14:34,Chinatown,Beautiful 3 Bedroom Apt in Chinatown (Entire Apt) $4350,,,https://newyork.craigslist.org/mnh/apa/d/new-york-beautiful-3-bedroom-apt-in/6998180650.html,4350
620,10/12/19 14:15,East Harlem,A bright studio for rent,,250,https://newyork.craigslist.org/mnh/apa/d/new-york-bright-studio-for-rent/6998164484.html,1590
621,10/12/19 13:56,Financial District,"This Studio IS Made For Dancing ! Great Space Great Price! $2,500!",,,https://newyork.craigslist.org/mnh/apa/d/new-york-this-studio-is-made-for/6998147757.html,2500
622,10/12/19 13:47,Murray Hill,RENOV MURRAY HILL*TRUE 1BR*FREE RENT*Call 917.951.5062,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-renov-murray-hilltrue-1brfree/6998140000.html,3170
623,10/12/19 13:46,Midtown East,NO FEE! FULLY RENOVATED & VERY SPACIOUS 1BR IN LUXURY BUILDING!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-fully-renovated-very/6998139544.html,3400
624,10/12/19 13:44,Financial District,Live The Suite Life At A Sweet Price !! Rooftop Lounge & GYM!,4,,https://newyork.craigslist.org/mnh/apa/d/new-york-live-the-suite-life-at-sweet/6998137831.html,4500
625,10/12/19 13:33,Midtown East,NO FEE! VERY SPACIOUS 1BR IN LUXURY BUILDING AVAILABLE NOW!,1,900,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-very-spacious-1br-in/6998128331.html,3750
626,10/12/19 13:32,East Harlem,"No fee' 3 br 1 bath 950 sf. .$2,745",3,946,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-3-br-1-bath-950-sf-2745/6998127236.html,2745
627,10/12/19 13:31,Financial District,"Oh Yes We DID!! Keep Up With The Kardashians! $2,600",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-oh-yes-we-did-keep-up-with-the/6998126675.html,2600
628,10/12/19 13:11,Midtown West,"NO FEE! 1 MTH FREE, LUXURY 2BR // FREE GYM // ROOF DECK  24H/R D/M  Be",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-1-mth-free-luxury-2br/6998108188.html,3450
629,10/12/19 13:01,Midtown West,HUGE ALCOVE STUDIO IN DOORMAN BLDG ELEVATORS LAUNDRY,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-alcove-studio-in-doorman/6997950554.html,2495
630,10/12/19 13:00,Midtown West,100% NO FEE // LIVE IN THE CENTER OF THE CITY/ LUX STUDIO //  24H/R D/,,,https://newyork.craigslist.org/mnh/apa/d/new-york-100-no-fee-live-in-the-center/6998098397.html,2550
631,10/12/19 12:48,Upper East Side,"Gorgeous Large Studio on 2nd Ave and 85th! Bright, Big. Hurry! No Fee!",,,https://newyork.craigslist.org/mnh/apa/d/new-york-gorgeous-large-studio-on-2nd/6998087697.html,2000
632,10/12/19 12:25,West Village,***SUN BURSTING WEST VILL CORNER 1 BED STUNNER***AMAZING FIND!!!,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-bursting-west-vill-corner/6998067669.html,3650
633,10/12/19 12:24,Financial District,"Check out this Fantastic 2 Bed, 1 Bath/ Flex 3 in the Financial Distri",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-check-out-this-fantastic-2-bed/6998066508.html,5295
634,10/12/19 12:04,Upper East Side,NO FEE-80s ! Play Room RD Free GYM !NEW! OH âù€â™›Doorman Stainless NO FEE,2,1150,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-80s-play-room-rd-free/6998048782.html,4440
635,10/12/19 11:47,Upper East Side,750sf NO FEE-70s ! Free GYM !NEW! OH âù€â™›Doorman Stainless NO FEE,1,750,https://newyork.craigslist.org/mnh/apa/d/new-york-750sf-no-fee-70s-free-gym-new/6998034522.html,3300
636,10/12/19 11:31,Upper East Side,WOW E.95th! Next to Q train! True 2 bed!! Big Living Rm! 917-723-3281,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-wow-e95th-next-to-train-true-2/6998021284.html,2500
637,10/12/19 11:31,Upper East Side,E77th @ 6train! Tons of Sun! Big 1bed+office or conv/2! 917-723-3281,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-e77th-6train-tons-of-sun-big/6998021020.html,2600
638,10/12/19 11:21,Financial District,650 Sq.f.--MASSIVE LAYOUT--WASHER / DRYER--ONE MONTH FREE--,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-650-sqf-massive-layout-washer/6998012985.html,2625
639,10/12/19 10:54,Upper East Side,Prime UES Location | Close to trains | NO FEE!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-prime-ues-location-close-to/6997990823.html,2850
640,10/12/19 10:51,Lower East Side,Large two bedrooms apartment with 100sqf backyard for rent trendy hood,2,800,https://newyork.craigslist.org/mnh/apa/d/new-york-large-two-bedrooms-apartment/6997988375.html,3000
641,10/12/19 10:48,Financial District,20 Broad Street - Marvelous FiDi Rental Residences / 2 MONTHS FREE,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-20-broad-street-marvelous-fidi/6997986225.html,4030
642,10/12/19 10:46,Financial District,20 Broad Street - Marvelous FiDi Rental Residences / 2 MONTHS FREE,,,https://newyork.craigslist.org/mnh/apa/d/new-york-20-broad-street-marvelous-fidi/6997985047.html,2915
643,10/12/19 10:38,Upper East Side,best budget friendly 2 bed in UES! No Fee! right off Lexington!,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-best-budget-friendly-2-bed-in/6997979245.html,2700
644,10/12/19 10:35,Midtown East,"221 E.66St/3rd, SS/Granite Kit, TOP VALUE! Near CP OH SAT/SUN 12:30-5",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-221-e66st-3rd-ss-granite-kit/6997977215.html,2825
645,10/12/19 10:35,Upper East Side,"213 E.66St/3rd, SS/Granite Kit, TOP VALUE! Near CP OH SAT/SUN 12:30-5",,,https://newyork.craigslist.org/mnh/apa/d/new-york-213-e66st-3rd-ss-granite-kit/6997976668.html,1974
646,10/12/19 10:27,Tribeca,"55 Thompson SOHO LUXURY HI END Rental, Fplc, OH SAT/SUN 3-5 - No Fee",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-55-thompson-soho-luxury-hi-end/6997971087.html,11500
647,10/12/19 10:26,Soho,"55 Thompson SOHO LUXURY HI END Rental, Fplc, OH SAT/SUN 3-5 - No Fee",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-55-thompson-soho-luxury-hi-end/6997970627.html,9650
648,10/12/19 10:23,Soho,"111 Sullivan (Spring/Prince) SS Kit, DFplc, OH SAT/SUN 11-2 - No Fee",,,https://newyork.craigslist.org/mnh/apa/d/new-york-111-sullivan-spring-prince-ss/6997968564.html,2295
649,10/12/19 10:13,Tribeca,"95 Worth St BIG TRIBECA 2BD, 24Hr Dmn/Gym/Roof Dk OH SAT/SUN  12:30-5",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-95-worth-st-big-tribeca-2bd/6997961182.html,4995
650,10/12/19 10:12,Tribeca,"95 Worth St BIG TRIBECA 1BD, 24Hr Dmn/Gym/Roof Dk OH SAT/SUN  12:30-5",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-95-worth-st-big-tribeca-1bd/6997960832.html,3750
651,10/12/19 10:11,Murray Hill,"154 E.29, HUGE FLX 2, Lux PT Dmn, Rf Dk, Gym OH SAT/SUN 12:30-5 NO FEE",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-154-e29-huge-flx-2-lux-pt-dmn/6997960003.html,3695
652,10/12/19 10:10,Murray Hill,"154 E.29 HUGE STUDIO, Lux PT Dmn, Rf Dk, Gym OH SAT/SUN 12:30-5 NO FEE",,,https://newyork.craigslist.org/mnh/apa/d/new-york-154-e29-huge-studio-lux-pt-dmn/6997959619.html,2895
653,10/12/19 10:08,Midtown East,"205 E. 59St - Soaring 21' Ceil, Fplc, Balc, OH SAT/SUN  3-5 - 1 MO OP",3,,https://newyork.craigslist.org/mnh/apa/d/new-york-st-soaring-21-ceil-fplc-balc/6997958567.html,10250
654,10/12/19 10:08,Upper West Side,"*BEAUTIFUL, BRAND NEW, SUNNY, LG 1 BR, PETS, ELEV!* WEA/W LOW 100'S",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-beautiful-brand-new-sunny-lg-1/6997958399.html,2650
655,10/12/19 10:08,Upper East Side,"205 E. 59St - Soaring 21' Ceil, Fplc, Balc, OH SAT/SUN  3-5 - 1 MO OP",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-st-soaring-21-ceil-fplc-balc/6997958167.html,7750
656,10/12/19 10:06,Upper West Side,"*BRAND NEW, 1 BR GARDEN APT!* TWO MONTHS FREE! W low 100's/Columbus Av",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-brand-new-1-br-garden-apt-two/6997957213.html,2795
657,10/12/19 10:06,Midtown West,"101 W.55 St - PW White Glove Nr Cent Park, * OH SAT/SUN 11-2 - NO FEE",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-101-w55-st-pw-white-glove-nr/6997957160.html,4795
658,10/12/19 10:03,Upper West Side,"101 W.55 St - PW White Glove Nr Cent Park, * OH SAT/SUN 11-2 - NO FEE",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-101-w55-st-pw-white-glove-nr/6997954940.html,3550
659,10/12/19 10:00,Upper West Side,"424 WEA/81st OH SAT/SUN 12:30-5 * SS Kit, Luxury Drmn Postwar, NO FEE",3,,https://newyork.craigslist.org/mnh/apa/d/new-york-424-wea-81st-oh-sat-sun-ss-kit/6997953192.html,7995
660,10/12/19 9:58,Upper West Side,"*HUGE, SUNNY 3 BR, EAT-IN KIT, ELEV, VIEWS!* WEST END AVE/W low 100's",3,1400,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-sunny-3-br-eat-in-kit/6997952269.html,3950
661,10/12/19 9:58,Upper West Side,"424 WEA/81st OH SAT/SUN 12:30-5 * SS Kit, Luxury Drmn Postwar, NO FEE",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-424-wea-81st-oh-sat-sun-ss-kit/6997951853.html,6495
662,10/12/19 9:57,East Village,"Top Floor Walkup 3 Bed with HUGE LR, Corner Apt Great Views",3,,https://newyork.craigslist.org/mnh/apa/d/new-york-top-floor-walkup-3-bed-with/6997951657.html,4750
663,10/12/19 9:57,West Village,"77 W.15St, SS Kit, Balc, SS Kit, Gym, Pets, OH SAT/SUN 12:30-5, No Fee",,,https://newyork.craigslist.org/mnh/apa/d/new-york-77-w15st-ss-kit-balc-ss-kit/6997951106.html,2995
664,10/12/19 9:55,Murray Hill,"115 E.34St, OH SAT/SUN 12:30-5, FLEX 2BR, SS Kit, 24Hr Drmn, Roof Dks",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-115-e34st-oh-sat-sun-flex-2br/6997950095.html,3795
665,10/12/19 9:54,Murray Hill,"166 E.34 St, OH SAT/SUN 12:30-5, TRUE 2BR, SS Kit, 24Hr Drmn, NO FEE",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-166-e34-st-oh-sat-sun-true-2br/6997949373.html,5095
666,10/12/19 9:53,Murray Hill,"166 E.34 St, OH SAT/SUN 12:30-5, FLEX 2BR, SS Kit, 24Hr Drmn, NO FEE",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-166-e34-st-oh-sat-sun-flex-2br/6997948753.html,3895
667,10/12/19 9:52,Upper East Side,"UES (76th) - NO FEE $2,500 STUDIO w/ DM, elevator, rooftop and laundry",,450,https://newyork.craigslist.org/mnh/apa/d/new-york-ues-76th-no-fee-2500-studio-dm/6997948397.html,2500
668,10/12/19 9:50,Nolita,"301 Elizabeth St, BIG FLEX 2BR, SS Kit, Gym OH SAT/SUN 12:30-5 No Fee",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-301-elizabeth-st-big-flex-2br/6997947553.html,4195
669,10/12/19 9:41,Soho,"301 Elizabeth St, BIG TRUE 2BR, SS Kit, Gym OH SAT/SUN 12:30-5 No Fee",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-301-elizabeth-st-big-true-2br/6997942329.html,6395
670,10/12/19 9:38,Upper East Side,"NO FEE GUT RENO'D CARNEGIE HILL 1BR 2 BLOCKS TO 4,5,6 TRAINS",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-gut-renod-carnegie-hill/6997940544.html,3249
671,10/12/19 9:35,Inwood,NO SEC DEPOSIT! Apartment for Rent in Upper Manhattan 212-222-9754,2,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-sec-deposit-apartment-for/6997938943.html,2095
672,10/12/19 9:31,Murray Hill,"â˜…E30th/3rdâ˜…Bright, Renovated Junior 1BR, Exp Brk, NOV 1",1,,https://newyork.craigslist.org/mnh/apa/d/new-york-e30th-3rdbright-renovated/6997936872.html,2295
673,10/12/19 9:31,East Village,"â˜…E12th/Ave Aâ˜…Brand New, Gut Renovated, TRUE 2BR, Exp Brk, OCT 1",2,,https://newyork.craigslist.org/mnh/apa/d/new-york-e12th-ave-abrand-new-gut/6997936691.html,3195
674,10/12/19 9:30,West Village,***CHARMING SUN KISSED WEST VILL STUDIO DIGS***AMAZING LOCATION!!!,,,https://newyork.craigslist.org/mnh/apa/d/new-york-charming-sun-kissed-west-vill/6997936247.html,2195
675,10/12/19 9:28,Upper Manhattan,NO SEC DEPOSIT! Apartment for Rent in Upper Manhattan 212-222-9754,1,,https://newyork.craigslist.org/mnh/apa/d/new-york-no-sec-deposit-apartment-for/6997934818.html,1850
